timestamp,planner,seed,map,max_ticks,ticks_used,robots_requested,robots_spawned,dynamic_obstacles_requested,dynamic_obstacles_final,static_obstacles,total_obstacles_final,robots_completed,robots_failed,completion_rate,completion_success,collision_free,safe_success,safe_success_rate,makespan,average_completion_time,throughput,total_steps,completed_steps,average_steps_per_robot,average_steps_per_completed_robot,metrics_total_steps,total_collisions,total_conflicts,blocked_intents,actual_waits,total_replans,replan_rate,avg_blocked_ticks_per_robot,max_consecutive_blocked,q_table_path,q_states,q_epsilon,q_training,q_decisions,q_updates,q_wait_actions,q_yield_actions,q_replan_actions,metrics_collision_count,metrics_wait_count,metrics_replan_count
2026-06-30T06:49:08,prioritized,44,scenarios\warehouse-10-20-10-2-1.map,1000,232,50,50,10,0,4444,4444,50,0,1.0,True,False,False,0.0,232,165.94,0.21551724137931033,8082,8082,161.64,161.64,8082,3,215,215,215,85,0.010517198713189804,4.3,2,,0,0.0,False,0,0,0,0,0,3,215,85
2026-06-30T06:49:08,prioritized,45,scenarios\warehouse-10-20-10-2-1.map,1000,207,50,50,10,0,4444,4444,50,0,1.0,True,True,True,1.0,207,159.96,0.24154589371980675,7937,7937,158.74,158.74,7937,0,61,61,61,25,0.0031498047121078492,1.22,3,,0,0.0,False,0,0,0,0,0,0,61,25
2026-06-30T06:49:09,prioritized,46,scenarios\warehouse-10-20-10-2-1.map,1000,224,50,50,10,0,4444,4444,50,0,1.0,True,False,False,0.0,224,164.54,0.22321428571428573,8109,8109,162.18,162.18,8109,4,119,119,117,57,0.007029226785053644,2.34,3,,0,0.0,False,0,0,0,0,0,4,117,57
2026-06-30T06:49:12,prioritized,47,scenarios\warehouse-10-20-10-2-1.map,1000,1000,50,50,10,0,4444,4444,48,2,0.96,False,False,False,0.0,1000,171.89583333333334,0.048,7922,7890,158.44,164.375,7922,1,2329,2329,2329,781,0.09858621560212068,46.58,2,,0,0.0,False,0,0,0,0,0,1,2329,781
2026-06-30T06:49:31,prioritized,48,scenarios\warehouse-10-20-10-2-1.map,1000,1000,50,50,10,0,4444,4444,46,4,0.92,False,False,False,0.0,1000,157.93478260869566,0.046,7203,7199,144.06,156.5,7203,7,4063,4063,4061,1365,0.18950437317784258,81.22,3,,0,0.0,False,0,0,0,0,0,7,4061,1365
2026-06-30T06:49:32,prioritized,49,scenarios\warehouse-10-20-10-2-1.map,1000,256,50,50,10,0,4444,4444,50,0,1.0,True,False,False,0.0,256,167.86,0.1953125,8294,8294,165.88,165.88,8294,2,100,100,98,45,0.005425608873884736,1.96,2,,0,0.0,False,0,0,0,0,0,2,98,45
2026-06-30T06:49:40,prioritized,50,scenarios\warehouse-10-20-10-2-1.map,1000,1000,50,50,10,0,4444,4444,48,2,0.96,False,True,False,0.0,1000,155.54166666666666,0.048,7430,7428,148.6,154.75,7430,0,2036,2036,2036,683,0.09192462987886944,40.72,2,,0,0.0,False,0,0,0,0,0,0,2036,683
2026-06-30T06:49:42,prioritized,51,scenarios\warehouse-10-20-10-2-1.map,1000,217,50,50,10,0,4444,4444,50,0,1.0,True,False,False,0.0,217,166.28,0.2304147465437788,8153,8153,163.06,163.06,8153,17,166,166,156,80,0.009812339016313013,3.12,3,,0,0.0,False,0,0,0,0,0,17,156,80
2026-06-30T06:49:52,prioritized,52,scenarios\warehouse-10-20-10-2-1.map,1000,1000,50,50,10,0,4444,4444,48,2,0.96,False,False,False,0.0,1000,164.27083333333334,0.048,7571,7519,151.42,156.64583333333334,7571,5,2317,2317,2311,786,0.1038171971998415,46.22,3,,0,0.0,False,0,0,0,0,0,5,2311,786
2026-06-30T06:49:53,prioritized,53,scenarios\warehouse-10-20-10-2-1.map,1000,228,50,50,10,0,4444,4444,50,0,1.0,True,False,False,0.0,228,161.62,0.21929824561403508,8011,8011,160.22,160.22,8011,7,70,70,70,41,0.005117962801148421,1.4,3,,0,0.0,False,0,0,0,0,0,7,70,41
2026-06-30T06:49:57,prioritized,54,scenarios\warehouse-10-20-10-2-1.map,1000,1000,50,50,10,0,4444,4444,48,2,0.96,False,True,False,0.0,1000,161.10416666666666,0.048,7776,7552,155.52,157.33333333333334,7776,0,1957,1957,1957,653,0.08397633744855967,39.14,2,,0,0.0,False,0,0,0,0,0,0,1957,653
2026-06-30T06:50:05,prioritized,55,scenarios\warehouse-10-20-10-2-1.map,1000,1000,50,50,10,0,4444,4444,48,2,0.96,False,False,False,0.0,1000,160.27083333333334,0.048,7633,7617,152.66,158.6875,7633,6,2061,2061,2059,705,0.09236211188261496,41.18,3,,0,0.0,False,0,0,0,0,0,6,2059,705
2026-06-30T06:50:06,prioritized,56,scenarios\warehouse-10-20-10-2-1.map,1000,212,50,50,10,0,4444,4444,50,0,1.0,True,False,False,0.0,212,164.24,0.2358490566037736,8141,8141,162.82,162.82,8141,1,71,71,71,30,0.003685050976538509,1.42,2,,0,0.0,False,0,0,0,0,0,1,71,30
2026-06-30T06:50:16,prioritized,57,scenarios\warehouse-10-20-10-2-1.map,1000,1000,50,50,10,0,4444,4444,48,2,0.96,False,False,False,0.0,1000,161.91666666666666,0.048,7743,7699,154.86,160.39583333333334,7743,2,2030,2030,2028,688,0.08885444917990443,40.56,2,,0,0.0,False,0,0,0,0,0,2,2028,688
2026-06-30T06:50:25,prioritized,58,scenarios\warehouse-10-20-10-2-1.map,1000,1000,50,50,10,0,4444,4444,48,2,0.96,False,False,False,0.0,1000,168.14583333333334,0.048,7926,7888,158.52,164.33333333333334,7926,5,2154,2154,2136,732,0.09235427706283118,42.72,2,,0,0.0,False,0,0,0,0,0,5,2136,732
2026-06-30T06:50:28,prioritized,59,scenarios\warehouse-10-20-10-2-1.map,1000,319,50,50,10,0,4444,4444,50,0,1.0,True,False,False,0.0,319,165.08,0.15673981191222572,7937,7937,158.74,158.74,7937,1,318,318,316,111,0.01398513292175885,6.32,2,,0,0.0,False,0,0,0,0,0,1,316,111
2026-06-30T06:50:32,prioritized,60,scenarios\warehouse-10-20-10-2-1.map,1000,1000,50,50,10,0,4444,4444,48,2,0.96,False,False,False,0.0,1000,162.29166666666666,0.048,8000,7697,160.0,160.35416666666666,8000,1,1791,1791,1789,606,0.07575,35.78,2,,0,0.0,False,0,0,0,0,0,1,1789,606
2026-06-30T06:50:41,prioritized,61,scenarios\warehouse-10-20-10-2-1.map,1000,1000,50,50,10,0,4444,4444,48,2,0.96,False,False,False,0.0,1000,163.0,0.048,7721,7715,154.42,160.72916666666666,7721,9,2108,2108,2098,722,0.09351120321201917,41.96,2,,0,0.0,False,0,0,0,0,0,9,2098,722
2026-06-30T06:50:47,prioritized,62,scenarios\warehouse-10-20-10-2-1.map,1000,1000,50,50,10,0,4444,4444,48,2,0.96,False,True,False,0.0,1000,163.64583333333334,0.048,7811,7801,156.22,162.52083333333334,7811,0,2045,2045,2043,681,0.08718473946997823,40.86,2,,0,0.0,False,0,0,0,0,0,0,2043,681
